id,text,isRetweet,isDeleted,device,favorites,retweets,date,isFlagged
666060370692448300,"Tom Brady just did it again. He is not only a great guy, he is, without question, the BEST quarterback!",FALSE,FALSE,Twitter for Android,14909,8814,2015-11-16T01:09:01Z,FALSE
666058941760012300,President Obama just told President Putin how important the Russian air strikes against ISIS have been. I TOLD YOU SO!,FALSE,FALSE,Twitter for Android,8631,3865,2015-11-16T01:03:21Z,FALSE
666057546466111500,".@JohnLegere  @TMobile  John, focus on running your company, I think the service is terrible! Try hiring some good managers.",FALSE,FALSE,Twitter for Android,2673,1130,2015-11-16T00:57:48Z,FALSE
666045638245810200,Glad to see that @RondaRousey lost her championship fight last night. Was soundly beaten - not a nice person!,FALSE,FALSE,Twitter for Android,15480,10441,2015-11-16T00:10:29Z,FALSE
666039755038150700,I have watched sloppy Graydon Carter fail and close Spy Magazine and now am watching him fail at @VanityFair Magazine. He is a total loser!,FALSE,FALSE,Twitter for Android,1682,668,2015-11-15T23:47:06Z,FALSE
666037735606657e3,".@VanityFair Magazine is doing really poorly. It has gotten worse and worse over the years, and has lost almost all of it's former allure!",FALSE,FALSE,Twitter for Android,1569,526,2015-11-15T23:39:05Z,FALSE
665994719554572300,"We need strong, tough and brilliant leadership now more than ever!  MAKE AMERICA GREAT AGAIN!",FALSE,FALSE,Twitter for Android,6025,2537,2015-11-15T20:48:09Z,FALSE
665994182973083600,I had a great time in Texas yesterday. A tremendous crowd of wonderful and enthusiastic people. Will be back soon!,FALSE,FALSE,Twitter for Android,3272,984,2015-11-15T20:46:01Z,FALSE
665991098549076e3,".@realDonaldTrump on ISIS&amp,OIL FIELDS! Saying it for years! @AndersonCooper, you should acknowledge this! #Trump2016 https://t.co/ocoB9WlP7R",FALSE,FALSE,Twitter for Android,2354,1145,2015-11-15T20:33:46Z,FALSE
665896711685087200,"When will President Obama issue the words RADICAL ISLAMIC TERRORISM? He  can't say it, and unless he will,  the problem will not be solved!",FALSE,FALSE,Twitter for Android,11465,5725,2015-11-15T14:18:42Z,FALSE
665740405888127e3,"I think everyone will like my new and very successful book, Crippled America. Go get it and let me know what you think!",FALSE,FALSE,Twitter for Android,3038,1098,2015-11-15T03:57:36Z,FALSE
66573909669487e4,"Wow, Bernie Sanders just admitted that the real unemployment rate is 10% (it is actually over 20%) and for  African American youth - 51%.",FALSE,FALSE,Twitter for Android,4067,2325,2015-11-15T03:52:24Z,FALSE
665735985704095700,"Hillary and Sanders are not doing well, but what is the failed former Mayor of Baltimore doing on that stage? O'Malley is a clown.",FALSE,FALSE,Twitter for Android,5937,2469,2015-11-15T03:40:02Z,FALSE
665733681009569800,"Why won't President Obama use the term Islamic Terrorism? Isn't it now, after all of this time and so much death, about time!",FALSE,FALSE,Twitter for Android,10782,5494,2015-11-15T03:30:52Z,FALSE
665525201589936100,"We need much tougher, much smarter leadership - and we need it NOW!",FALSE,FALSE,Twitter for Android,11615,5098,2015-11-14T13:42:27Z,FALSE
665316238806007800,My prayers are with the victims and hostages in the horrible Paris attacks. May God be with you all.,FALSE,FALSE,Twitter for iPhone,24471,10588,2015-11-13T23:52:06Z,FALSE
665286593025036300,"Boy is this guy @ShepNewsTeam tough on me. So totally biased. As a reporter, he should be ashamed of himself! #Trump2016",FALSE,FALSE,Twitter for iPhone,3420,1192,2015-11-13T21:54:18Z,FALSE
665282108861083600,They laughed at me when I said to bomb the ISIS controlled oil fields. Now they are not laughing and doing what I said. #Trump2016,FALSE,FALSE,Twitter for iPhone,21802,11901,2015-11-13T21:36:29Z,FALSE
665281923175071700,Thank you @JakeTapper for giving me credit for my vision on bombing the oil fields. Should have been done long ago. #Trump2016,FALSE,FALSE,Twitter for iPhone,4186,1706,2015-11-13T21:35:45Z,FALSE
704880376892813300,Thank you Arkansas! #Trump2016#SuperTuesday,FALSE,FALSE,Twitter for iPhone,13186,3814,2016-03-02T04:05:52Z,FALSE
665275716041351200,Great honor to be inducted into the NJ Boxing Hall of Fame last night. Thank you! Timing could not have been better! https://t.co/IU6peXoVL2,FALSE,FALSE,Twitter for iPhone,3299,1175,2015-11-13T21:11:05Z,FALSE
665273935508938800,".@seanhannity  Carly, whose campaign is dead, is making false statements about me in order to salvage hope! Sad.",FALSE,FALSE,Twitter for Android,2415,894,2015-11-13T21:04:01Z,FALSE
665271882774650900,.@CarlyFiorina had to inject herself into my factual statements concerning Ben Carson in order to breathe life into her failing campaign!,FALSE,FALSE,Twitter for Android,2563,981,2015-11-13T20:55:51Z,FALSE
665262407254728700,.@CarlyFiorina I only said I was on @60Minutes four weeks ago with Putin—never said I was in Green Room. Separate pieces—great ratings!,FALSE,FALSE,Twitter Web Client,1903,679,2015-11-13T20:18:12Z,FALSE
665262326577262600,".@CarlyFiorina  Ben Carson said in his own book that he has a pathological temper &amp, pathological disease. I didn’t say it, he did. Apology?",FALSE,FALSE,Twitter Web Client,2658,1149,2015-11-13T20:17:53Z,FALSE
665261941913440300,.@CarlyFiorina Carly—I did graduate from Wharton and did very well. Who is your fact checker? Will you apologize?,FALSE,FALSE,Twitter Web Client,2335,938,2015-11-13T20:16:21Z,FALSE
665261863941337100,".@CarlyFiorina Carly, not just you, I also told Gov. Kasich to “let Jeb talk, give him a chance” because Kasich was constantly cutting in.",FALSE,FALSE,Twitter Web Client,2060,780,2015-11-13T20:16:02Z,FALSE
665199220136222700,Happy Friday the 13th https://t.co/Br6AUzgGoi,FALSE,FALSE,Instagram,2740,1380,2015-11-13T16:07:07Z,FALSE
665002786766065700,"Thank you Iowa! I appreciate all of your support @IowaCentral &amp, @ethanolbyPOET this evening! #Trump2016 #IACaucus https://t.co/mJzLcXjtpf",FALSE,FALSE,Twitter for iPhone,3206,1268,2015-11-13T03:06:34Z,FALSE
664949765453443100,"First candidate in Virginia with over 16,000 validated signatures for the ballot. An honor - thank you! #Trump2016 #MakeAmericaGreatAgain",FALSE,FALSE,Twitter for iPhone,4354,1812,2015-11-12T23:35:52Z,FALSE
664923008117686300,I will be on @OutFrontCNN with @ErinBurnett at 7PM. Tune in!#Trump2016,FALSE,FALSE,Twitter for iPhone,1583,666,2015-11-12T21:49:33Z,FALSE
664922906833588200,I will be on with @BretBaier tonight at 6PM. #Trump2016,FALSE,FALSE,Twitter for iPhone,1481,566,2015-11-12T21:49:09Z,FALSE
664911913831301100,Macy’s was very disloyal to me bc of my strong stance on illegal immigration. Their stock has crashed! #BoycottMacys https://t.co/WsvZtwZbBf,FALSE,FALSE,Twitter for iPhone,5875,2577,2015-11-12T21:05:28Z,FALSE
664906279249420300,Thank you @Forbes for showing the @WSJ was wrong. So dishonest! https://t.co/wOjEXdEkNg,FALSE,FALSE,Twitter for iPhone,2006,1095,2015-11-12T20:43:04Z,FALSE
664905002788458500,From 2% to 27% in Texas - quite a jump into first place!,FALSE,FALSE,Twitter for iPhone,3738,1363,2015-11-12T20:38:00Z,FALSE
664885790061813800,"Wow, pres. candidate Ben Carson, who is very weak on illegal Immigration, just said  he likes amnesty and a pathway to citizenship.",FALSE,FALSE,Twitter for Android,2891,1813,2015-11-12T19:21:39Z,FALSE
664882878296277e3,"Total fool @KarlRove is part of the Republican Establishment problem. An all talk, no action dummy!   https://t.co/CxLHA87hS1",FALSE,FALSE,Twitter Web Client,2311,1180,2015-11-12T19:10:05Z,FALSE
664850952319553500,.@WSJ and dopey Karl Rove made a mistake and purposely mischaracterized my statement on the terrible TPP deal.https://t.co/t9JZGIUAYl,FALSE,FALSE,Twitter Web Client,2110,1185,2015-11-12T17:03:14Z,FALSE
664821989996150800,Why does the failing @WSJ write a false editorial about me and let dummy @KarlRove make the same mistake in the same edition of the paper?,FALSE,FALSE,Twitter for Android,2024,954,2015-11-12T15:08:08Z,FALSE
664820082325893100,.@KarlRove is a biased dope who wrote falsely about me re China and TPP. This moron wasted $430 million on political campaigns and lost 100%,FALSE,FALSE,Twitter for Android,3348,1583,2015-11-12T15:00:34Z,FALSE
664787273184108500,"We, as a country, either have borders or we don't. IF WE DON'T HAVE BORDERS, WE DON'T HAVE A COUNTRY!",FALSE,FALSE,Twitter for Android,9492,4783,2015-11-12T12:50:11Z,FALSE
664780488436031500,Why wouldn't the @WSJ call for comment or clarification before writing an editorial which is so totally wrong. No wonder it is doing poorly!,FALSE,FALSE,Twitter for Android,1982,844,2015-11-12T12:23:14Z,FALSE
664771064988332e3,"The @WSJ Editorial Board is so wrong, so often. They got info from an incorrect story in another pub. Why not watch and listen to debate.",FALSE,FALSE,Twitter for Android,1596,710,2015-11-12T11:45:47Z,FALSE
664769890604175400,.@WSJ Editorial Board should review my debate statement re China and T.P.P. and apologize. China not part but will get their way in later.,FALSE,FALSE,Twitter for Android,1801,883,2015-11-12T11:41:07Z,FALSE
664768772683776e3,Today's @WSJ Editorial is WRONG again. I know that China is not in the new T.P.P. trade deal but would come in latter through a back door.,FALSE,FALSE,Twitter for Android,1832,949,2015-11-12T11:36:40Z,FALSE
664765650003333100,I will be interviewed on @MariaBartiromo @FoxBusiness at 7:30,FALSE,FALSE,Twitter for Android,1131,483,2015-11-12T11:24:16Z,FALSE
664581400721494e3,Will be interviewed by @oreillyfactor tonight at 8 PM.,FALSE,FALSE,Twitter Web Client,1726,656,2015-11-11T23:12:07Z,FALSE
664579276436541400,I will be on @marklevinshow at 8PM tonight. Tune in!,FALSE,FALSE,Twitter Web Client,1435,602,2015-11-11T23:03:41Z,FALSE
664578984693354500,".@gerardtbaker Gerard—wonderful job last night as moderator of the debate. I told many, “really smart and elegant.”",FALSE,FALSE,Twitter Web Client,1679,585,2015-11-11T23:02:31Z,FALSE
664578302447902700,I never said that China was in the bad TPP trade deal but that China would come in the back door at a later date. @CNN @FoxBusiness,FALSE,FALSE,Twitter Web Client,2533,1185,2015-11-11T22:59:49Z,FALSE
664481865559068700,Just returned home from the great state of New Hampshire. Have made so many friends there--special place!,FALSE,FALSE,Twitter Web Client,3002,903,2015-11-11T16:36:36Z,FALSE
664481432174264300,"Happy Veterans Day. To those who have served, thank you for your special work.",FALSE,FALSE,Twitter Web Client,4879,2196,2015-11-11T16:34:53Z,FALSE
664469852149665800,"Thank you @Morning_Joe &amp, @morningmika -- a great show! #Trump2016 #MakeAmericaGreatAgain https://t.co/teauhiQd3i",FALSE,FALSE,Twitter for iPhone,2433,997,2015-11-11T15:48:52Z,FALSE
664394692180734e3,"Loved doing the debate...won Drudge and all on-line polls! Amazing evening, moderators did an outstanding job.",FALSE,FALSE,Twitter for Android,3495,1335,2015-11-11T10:50:13Z,FALSE
664393836161065e3,Will be on @Morning_Joe live from New Hampshire - 7:00 A.M. Talking about the debate and more!,FALSE,FALSE,Twitter for Android,1576,496,2015-11-11T10:46:49Z,FALSE
664336037607546900,I will be on @Morning_Joe live from New Hampshire tomorrow at 7am. #Trump2016 #MakeAmericaGreatAgain,FALSE,FALSE,Twitter for iPhone,1623,637,2015-11-11T06:57:08Z,FALSE
664140822678478800,Thank you South Carolina! #Trump2016 https://t.co/DDK89IcmxX,FALSE,FALSE,Twitter for iPhone,2356,1102,2015-11-10T18:01:25Z,FALSE
664136046960099300,Thank you New Jersey! #Trump2016 https://t.co/YUIBEP7JcZ,FALSE,FALSE,Twitter for iPhone,2521,1246,2015-11-10T17:42:27Z,FALSE
664123952332202e3,Go out and buy CRIPPLED AMERICA: How to Make America Great Again. Doing really well. Great Thanksgiving or Christmas present!,FALSE,FALSE,Twitter Web Client,2573,1030,2015-11-10T16:54:23Z,FALSE
664047664607178800,I will be interviewed by @GStephanopoulos on @GMA at 7:00 A.M. There is much to talk about!,FALSE,FALSE,Twitter for Android,1353,521,2015-11-10T11:51:15Z,FALSE
663939755982368800,#MakeAmericaGreatAgain #Trump2016 https://t.co/arJERjlYCO,FALSE,FALSE,Twitter for iPhone,2476,1331,2015-11-10T04:42:27Z,FALSE
663929989319012400,Thank you to @NYPost's Robert Rorke for the really nice review of #SNL. So many enjoyed it - very gratifying! https://t.co/TT29WgelUT,FALSE,FALSE,Twitter for iPhone,1687,690,2015-11-10T04:03:39Z,FALSE
663923846949548e3,"Marco Rubio is totally weak on illegal immigration &amp, in favor of easy amnesty. A lightweight choker - bad for #USA!",FALSE,FALSE,Twitter for iPhone,2416,1391,2015-11-10T03:39:14Z,FALSE
663923439120597e3,"Marco Rubio couldn't even respond properly to President Obama's State of the Union Speech without pouring sweat &amp, chugging water. He choked!",FALSE,FALSE,Twitter for iPhone,2263,1011,2015-11-10T03:37:37Z,FALSE
663922928766091300,Marco Rubio is a total lightweight who I wouldn’t hire to run one of my smaller companies - a highly overrated politician!,FALSE,FALSE,Twitter for iPhone,3492,1579,2015-11-10T03:35:35Z,FALSE
663919402367262700,"A great evening in Springfield, Illinois. Thank you for all of the support! #Trump2016 https://t.co/mqOfuI08PX",FALSE,FALSE,Twitter for iPhone,2738,1274,2015-11-10T03:21:35Z,FALSE
663875531163746300,Great job on @Greta @DonaldJTrumpJr. Nobody could have done it better!,FALSE,FALSE,Twitter for iPhone,1902,707,2015-11-10T00:27:15Z,FALSE
663819248033275900,Thanks Piers. Greatly appreciated. @piersmorgan  https://t.co/2mIMzNRMOc,FALSE,FALSE,Twitter Web Client,1820,788,2015-11-09T20:43:36Z,FALSE
663809154922991600,".@CNN  should listen. Ana Navarro has no talent, no TV persona, and works for Bush—a total conflict of interest.  https://t.co/mynTMrdTE9",FALSE,FALSE,Twitter Web Client,1649,1024,2015-11-09T20:03:30Z,FALSE
663779118761312300,.@Betsy_McCaughey Thanks so much. Really appreciate your comments.  I will help the veterans like no one else.   https://t.co/2iK0mWpuJx,FALSE,FALSE,Twitter Web Client,1702,897,2015-11-09T18:04:08Z,FALSE
663518286915702800,Thank you to all of those who gave me such wonderful reviews for my performance on @nbcsnl Saturday Night Live. Best ratings in 4 years!,FALSE,FALSE,Twitter for Android,4982,1451,2015-11-09T00:47:41Z,FALSE
663480514108653600,".@EricShawnonFox Highest rated Saturday Night Live in four years. 47% higher than their opening night with Hillary &amp, Miley Cyrus. Nice words",FALSE,FALSE,Twitter for Android,2180,891,2015-11-08T22:17:36Z,FALSE
6.6338488752162406e+017,Television ratings for @nbcsnl Saturday Night Live just came out and they were great - the best since 2011. Very few protesters!,FALSE,FALSE,Twitter for Android,4967,1780,2015-11-08T15:57:36Z,FALSE
663361401935765500,At 10:30 I will be interviewed on both @meetthepress by @chucktodd and @CBSNews Face The Nation by John Dickerson. This after long evening!,FALSE,FALSE,Twitter for Android,1788,671,2015-11-08T14:24:17Z,FALSE
663359644681785300,I will be interviewed by  @GStephanopoulos on @ABC   at 10:00 A.M.,FALSE,FALSE,Twitter for Android,1331,566,2015-11-08T14:17:18Z,FALSE
663350402931380200,.@CNN  Will be interviewed by Jake Tapper at 9:00 A.M. Enjoy.,FALSE,FALSE,Twitter for Android,1265,536,2015-11-08T13:40:35Z,FALSE
663345007072530400,.@nbcsnl - So much fun last night!,FALSE,FALSE,Twitter for Android,2107,652,2015-11-08T13:19:08Z,FALSE
663329293754351600,Will be on @foxandfriends at 8:00 A.M.,FALSE,FALSE,Twitter for Android,1029,380,2015-11-08T12:16:42Z,FALSE
663328941818671100,Amazing evening at Saturday Night Live!,FALSE,FALSE,Twitter for Android,2167,914,2015-11-08T12:15:18Z,FALSE
663050261431246800,They are saying that tickets to tonight's Saturday Night Live are the hardest to get in the history of this great show! Off to a good start!,FALSE,FALSE,Twitter for Android,2685,1156,2015-11-07T17:47:55Z,FALSE
663046966180474900,Saturday Night Live has some incredible things in store tonight. The great thing about playing myself is that it will be authentic! Enjoy,FALSE,FALSE,Twitter for Android,2440,1044,2015-11-07T17:34:50Z,FALSE
663045546781855700,.@RobertGBeckel Please thank your brother for his nice words on television. Seems like a great guy and character! @CNN,FALSE,FALSE,Twitter for Android,935,429,2015-11-07T17:29:11Z,FALSE
662862145974108200,"One of the dumbest political pundits on television is Chris Stirewalt of @FoxNews. Wrong facts - check Fox debate rankings, Trump #1. Dope!",FALSE,FALSE,Twitter for Android,2649,1074,2015-11-07T05:20:25Z,FALSE
662783390538666e3,"Would be nice if @jmartNYT learned how to read the polls before writing his next story. Probably done on purpose, but not good reporting!",FALSE,FALSE,Twitter for Android,1596,699,2015-11-07T00:07:28Z,FALSE
662780151122550800,"@BillKristol has become a sad case. His magazine is failing badly, probably doesn't have long to go, and his predictions are always wrong!",FALSE,FALSE,Twitter for Android,946,461,2015-11-06T23:54:36Z,FALSE
662721166356840400,Will be on @oreillyfactor tonight. Signing a copy of Crippled America for Bill! https://t.co/AgYUvlCU1u,FALSE,FALSE,Twitter Web Client,2282,1021,2015-11-06T20:00:13Z,FALSE
662717972981551100,"So sad that Obama rejected Keystone Pipeline. Thousands of jobs, good for the environment, no downside!",FALSE,FALSE,Twitter Web Client,5794,4679,2015-11-06T19:47:32Z,FALSE
662714441121726500,"Happy Birthday to the great @BillyGraham. He's done so many wonderful things, not the least of which is his fantastic family. I love Billy!",FALSE,FALSE,Twitter Web Client,2725,1156,2015-11-06T19:33:30Z,FALSE
662682056590237700,Getting ready for @nbcsnl commercial. https://t.co/asHECYFBRv,FALSE,FALSE,Twitter for iPhone,3507,1525,2015-11-06T17:24:48Z,FALSE
662647206357442600,.@AJDelgado13 Thank you so much for the nice words and support--really enjoy listening to your ideas and thoughts.,FALSE,FALSE,Twitter Web Client,963,454,2015-11-06T15:06:20Z,FALSE
662642742628085800,"I think it would be a good idea—and fair—to include @GovChristie &amp, @MikeHuckabeeGOP in the debate. Both solid &amp, good guys. @FoxBusiness",FALSE,FALSE,Twitter Web Client,2928,1269,2015-11-06T14:48:35Z,FALSE
662632599962173400,"With Ben Carson wanting to hit his mother on head with a hammer, stab a friend and Pyramids built for grain storage - don't people get it?",FALSE,FALSE,Twitter for iPhone,5161,5302,2015-11-06T14:08:17Z,FALSE
662599915596554200,Florida Ethics Commission Advocate comes down hard on Rubio. So do two people who worked with him. Said he used the wrong credit card! Sure.,FALSE,FALSE,Twitter for Android,1383,837,2015-11-06T11:58:25Z,FALSE
603265744080625700,Whether you think you can or think you can't---you are right. -- Henry Ford,FALSE,FALSE,Twitter Web Client,259,222,2015-05-26T18:25:36Z,FALSE
662562140511985700,A great honor to easily finish FIRST in the @FoxNews poll tabulation even though some of my best polls were not used in determining winner!,FALSE,FALSE,Twitter for Android,1952,930,2015-11-06T09:28:18Z,FALSE
662457431033815e3,"The Carson story is either a total fabrication or, if true, even worse-trying to hit mother over the head with a hammer or stabbing friend!",FALSE,FALSE,Twitter for Android,2492,1621,2015-11-06T02:32:14Z,FALSE
662411704979095600,Rubio lied about my meeting w/ Hispanic activists. I didn’t change my opinion but treated them w/ respect. Shame! https://t.co/O9Kgfi5xcH,FALSE,FALSE,Twitter for iPhone,2578,1517,2015-11-05T23:30:32Z,FALSE
660163313247100900,Thank you @rushlimbaugh for your wonderful words. We will #MakeAmericaGreatAgain,FALSE,FALSE,Twitter Web Client,2179,982,2015-10-30T18:36:13Z,FALSE
662047905520468e3,"Also, tune in to the @TodayShow at 7:00am. I will be on to discuss the campaign, my new ads and #CrippledAmerica.",FALSE,FALSE,Twitter for iPhone,1792,814,2015-11-04T23:24:55Z,FALSE
662047688620417e3,I will unveil my first campaign ads on @Morning_Joe at 6:30am tomorrow. Enjoy! #MakeAmericaGreatAgain,FALSE,FALSE,Twitter for iPhone,2160,1066,2015-11-04T23:24:03Z,FALSE
662046407113732100,"Wow! @FoxNews poll just came out. #1 with 26%! Almost as importantly, I am the strongest on economic issues by far! #Trump2016",FALSE,FALSE,Twitter for iPhone,3505,1573,2015-11-04T23:18:58Z,FALSE
661920335328092200,Just landed in New Hampshire - a very exciting morning planned!,FALSE,FALSE,Twitter for Android,2614,874,2015-11-04T14:58:00Z,FALSE
661897728432173e3,"Isn't it terrible that @megynkelly used a poll not used before (I.B.D.) when I was down, but refuses to use it now when I am up?",FALSE,FALSE,Twitter for Android,4188,1670,2015-11-04T13:28:10Z,FALSE
661791645088809e3,#MakeAmericaGreatAgain #Trump2016 https://t.co/f9ujgy3NSk,FALSE,FALSE,Twitter for iPhone,2772,1303,2015-11-04T06:26:38Z,FALSE
661662863023603700,I will be on @SeanHannity tonight at 10pmE talking about my new book #CrippledAmerica and much more! #MakeAmericaGreatAgain #Trump2016,FALSE,FALSE,Twitter for iPhone,2222,1113,2015-11-03T21:54:54Z,FALSE
661570281060835300,Marco Rubio would keep Barack Obama’s executive order on amnesty intact. See article. Cannot be President.      https://t.co/JW5f8OouyA,FALSE,FALSE,Twitter Web Client,3203,2567,2015-11-03T15:47:01Z,FALSE
661555742193922e3,.@CharlesGKoch is looking for a new puppet after Governor Walker and Jeb Bush cratered. He now likes Rubio--next fail.,FALSE,FALSE,Twitter Web Client,1679,1078,2015-11-03T14:49:14Z,FALSE
661541465714253800,"Join me today, Nov 3rd, in #TrumpTowerNYC at noon. I'll be signing copies of my new book CRIPPLED AMERICA. Don't miss it!",FALSE,FALSE,Twitter for iPhone,1415,603,2015-11-03T13:52:30Z,FALSE
661499677494390800,"I will be interviewed on @GMA at 7:00 A.M. and @foxandfriends at 7:50. Talking about my new book, out today, Crippled America.",FALSE,FALSE,Twitter for Android,1517,681,2015-11-03T11:06:27Z,FALSE
661304796188688400,"Join me tomorrow, Nov. 3rd, at 12pm in #TrumpTowerNY. I’ll be signing copies of my new book CRIPPLED AMERICA.  Don’t miss it!",FALSE,FALSE,Twitter Web Client,1535,749,2015-11-02T22:12:04Z,FALSE
661297234789711900,"My interview with @jheil &amp, @MarkHalperin at @WollmanRink airing at 5PM on @bpolitics. https://t.co/qErQu7CeEH",FALSE,FALSE,Twitter Web Client,1256,666,2015-11-02T21:42:01Z,FALSE
661249199170801700,.@megynkelly used this poll (nobody else did) when I was down—wonder if she’ll use it now that I’m up? https://t.co/wEhqux6Ss8,FALSE,FALSE,Twitter Web Client,2177,1260,2015-11-02T18:31:09Z,FALSE
661246862029160400,.@CharlesMBlow  Why don’t you use new polls instead of the single ancient national poll that was a tiny bit negative. Dishonest reporting!,FALSE,FALSE,Twitter Web Client,1841,806,2015-11-02T18:21:51Z,FALSE
661212929560322e3,Meet me at @TrumpTowerNY and get your copy of my new book CRIPPLED AMERICA signed on 11/3 at 12pm! https://t.co/9M0C0vc2fv,FALSE,FALSE,Twitter Web Client,2387,1116,2015-11-02T16:07:01Z,FALSE
661173906758352900,Thank you Carl Higbie (former Navy Seal) for you support of my plan to straighten out the Veterans Administration-a mess!Great job @kilmeade,FALSE,FALSE,Twitter for Android,3957,1770,2015-11-02T13:31:58Z,FALSE
603245110046896100,My honor. https://t.co/GUKHHTBuSI,FALSE,FALSE,Twitter Web Client,41,26,2015-05-26T17:03:36Z,FALSE
661156823723036700,".@Morning_Joe: Marco only won the debate in the minds of desperate people. I won every on-line poll, even crazy @CNBC. Marco good looking?",FALSE,FALSE,Twitter for Android,1318,676,2015-11-02T12:24:05Z,FALSE
661146467504152600,Sirius National News at 7:30 A.M. Steve Bannon. @BreitbartNews,FALSE,FALSE,Twitter for Android,881,473,2015-11-02T11:42:56Z,FALSE
661004204962656300,"Now that Iran ripped us off by making one of the best deals of any kind in history, they have just moved to block any imports from the U.S.",FALSE,FALSE,Twitter for Android,2634,1809,2015-11-02T02:17:37Z,FALSE
660998499153092600,"Thank you @JoeTrippi for the nice, and true, words on #Media Buzz with terrific Howie Kurtz. Leading New Hampshire 30 to 12. @FoxNews",FALSE,FALSE,Twitter for Android,1277,664,2015-11-02T01:54:57Z,FALSE
660969740236623900,"While in politics it is often smart to send out false messages, one thing is clear:  That Hillary does not want to run against TRUMP.",FALSE,FALSE,Twitter for Android,4292,1821,2015-11-02T00:00:40Z,FALSE
660888538473439200,Join me Tuesday Nov. 3rd at 12 PM in #TrumpTower in NYC. I'll be signing copies of my book CRIPPLED AMERICA. Don't miss it!,FALSE,FALSE,Twitter for iPhone,1948,979,2015-11-01T18:38:00Z,FALSE
660819552259989500,If Jeb Bush were more competent he could not have lost the skirmish with Marco in the debate. BAD facts for Marco if properly delivered!,FALSE,FALSE,Twitter for Android,2261,976,2015-11-01T14:03:53Z,FALSE
660156277805490200,"Happy Birthday to my wonderful daughter, @IvankaTrump.",FALSE,FALSE,Twitter Web Client,3548,1016,2015-10-30T18:08:16Z,FALSE
660816598333333500,I told you in speeches months ago that Jeb and Marco do not like each other. Marco is too ambitious and very disloyal to Jeb as his mentor!,FALSE,FALSE,Twitter for Android,2194,1055,2015-11-01T13:52:09Z,FALSE
660795917973499900,"Further proof that Gang of Eight member Marco Rubio is weak on illegal immigration is Paul Singer's, Mr. Amnesty, endorsement.Rubs can't win",FALSE,FALSE,Twitter for Android,2683,1615,2015-11-01T12:29:58Z,FALSE
660645187874590700,"Gov. John Kasich has really failed on the campaign trail. I thought he would have been far more talented. He is just wasting time &amp, money!",FALSE,FALSE,Twitter for iPhone,2297,986,2015-11-01T02:31:01Z,FALSE
660595546168627200,Few people know that  @FortuneMagazine is still in business. Tell your writer  Alisa Soloman that I left The Apprentice to run for president,FALSE,FALSE,Twitter for Android,1429,659,2015-10-31T23:13:46Z,FALSE
660584908063117300,No complaints but how many people would be watching these really dumb but record setting debates if I wasn't in them? Interesting question!,FALSE,FALSE,Twitter for Android,2325,1015,2015-10-31T22:31:29Z,FALSE
660583102792769500,Thank you James Freeman of the @WSJ for the very nice words. All polls said I won the debate except NBC (3rd). Explain to Daniel Henninger!,FALSE,FALSE,Twitter for Android,1010,515,2015-10-31T22:24:19Z,FALSE
660537761217314800,#MakeAmericaGreatAgain https://t.co/UWyANGV8IR,FALSE,FALSE,Twitter for iPhone,2760,1681,2015-10-31T19:24:09Z,FALSE
660536151225315300,"Support Coach Kennedy and his right, together with his young players, to pray on the football field. Liberty Institute just suspended him!",FALSE,FALSE,Twitter for Android,3895,2309,2015-10-31T19:17:45Z,FALSE
660534676851974100,Just left Virginia where I unveiled my healthcare and other plans for our great Veterans! They will be very happy! https://t.co/rhdiCocPyv,FALSE,FALSE,Twitter for iPhone,2301,1234,2015-10-31T19:11:53Z,FALSE
660534094493782e3,".@ColinCowherd said such nice things about me during the debate that I thought I'd do his show, @TheHerd, on Monday (2:30pm EST).",FALSE,FALSE,Twitter for iPhone,2165,971,2015-10-31T19:09:34Z,FALSE
660460909761069e3,The @WSJ Wall Street Journal loves to write badly about me. They better be careful or I will unleash big time on them. Look forward to it!,FALSE,FALSE,Twitter for Android,2436,1298,2015-10-31T14:18:46Z,FALSE
660458917005279200,Lifting off right now for U.S.S. Wisconsin in Norfolk. See ya',FALSE,FALSE,Twitter for Android,1570,569,2015-10-31T14:10:51Z,FALSE
660453193806159900,"I told you so-@politico just lost it's top person. Poor results and no money to pay him. If they were legit, they would be doing far better!",FALSE,FALSE,Twitter for Android,1507,728,2015-10-31T13:48:06Z,FALSE
660433250423341e3,"I am leaving for Norfolk, Virginia - the great battleship U.S.S. Wisconsin - for a big rally and really big crowd. See you soon!",FALSE,FALSE,Twitter for Android,2242,954,2015-10-31T12:28:51Z,FALSE
660430666727821300,The new NBC POLL has me in first place but said I was third in the debate - I demand a recount (just kidding!). EVERY other poll had me #1.,FALSE,FALSE,Twitter for Android,2205,880,2015-10-31T12:18:35Z,FALSE
660417693758156800,"Black Lives Matter protesters totally disrupt Hillary Clinton event. She looked lost. This is not what we need with ISIS, CHINA, RUSSIA etc.",FALSE,FALSE,Twitter for Android,3630,1816,2015-10-31T11:27:02Z,FALSE
660312839543005200,"I am going to save Medicare and Medicaid, Carson wants to abolish, and failing candidate Gov. John Kasich doesn't have a clue - weak!",FALSE,FALSE,Twitter for Android,3412,1760,2015-10-31T04:30:23Z,FALSE
660310442137514e3,"When candidate John Kasich, on the @oreillyfactor, talked about dismantling Medicare and Medicaid, he was referring to Ben Carson.",FALSE,FALSE,Twitter for Android,1396,696,2015-10-31T04:20:52Z,FALSE
